altitude,latitude,longitude,station
145.218811035156,43.5813522826386,1.42532582828071,00189-muret-boutinon
149.0,43.5828316867687,1.4486342343268,00157-urss-peyrouset
145.611434936523,43.59253,1.4429,00069-feuga
141.108444213867,43.610549420565,1.4795004816774,00181-plana-garnier
150.409820556641,43.6073520535788,1.44426962055132,00014-perigord
168.179534912109,43.5790692296515,1.48366977505485,00200-place-de-lormeau
155.73860168457,43.617438678162,1.46539185105244,00177-baillaud-brunaud
157.426361083984,43.6074334874013,1.45418901792343,00063-piscine-leo-lagrange
141.617568969727,43.6269176821576,1.43422515075725,00125-barriere-de-paris
145.333358764648,43.6137551768982,1.43815704623552,00110-cabanel-serres
139.0,43.6139591317585,1.42494122409628,00145-gounod-garros
143.896270751953,43.622937795416,1.43447369218877,00132-minimes-bilard
150.557739257812,43.6142,1.39709,00278-arenes-romaine
183.397888183594,43.5835061592342,1.48781984362323,00211-le-dormeur-la-terrasse
152.816009521484,43.5694372511346,1.45608644597044,00232-narbonne-mirouse
149.722518920898,43.5739249402029,1.45199938638325,00160-theatre-jules-julien
157.798446655273,43.58171,1.38887,00275-place-des-pradettes
142.236434936523,43.609967343094,1.41952485320812,00119-chapou
150.532012939453,43.609650036285,1.4460768798733,00034-saint-lazare
148.345306396484,43.5883597911033,1.44648316566718,00116-st-michel-notre-dame
147.088897705078,43.56793,1.41325,00265-passage-bordelongue
140.391586303711,43.6240934016593,1.45469851782125,00167-lapujade-flandres
143.238815307617,43.6169269653032,1.44452816744598,00148-collignon
149.573379516602,43.5923551244955,1.44921573214618,00113-museum-lamarck
153.991683959961,43.57452,1.48278,00267-gonin
155.669250488281,43.6008250248339,1.45065484986121,00099-rempart-st-etienne
131.899887084961,43.6039053241883,1.42014176036044,00246-wagner-jean-brunhes
142.0,43.6097533618248,1.43038955523714,00107-sebastopol
147.042434692383,43.6135903725318,1.44648549845186,00059-concorde
145.047332763672,43.6153685849135,1.44848670955268,00149-raisin-minimes
141.649520874023,43.5981218685879,1.43141523075012,00078-place-int-st-cyp-darre
147.128463745117,43.5746121327025,1.40230245215212,00220-tabar-universite
190.720916748047,43.5894669821434,1.47891428600469,00209-baroux-darasse
145.760055541992,43.5993837281482,1.4404611064057,00027-quai-de-tounis
146.191268920898,43.6270484665083,1.46551733837382,00185-roubichou-arles
147.301040649414,43.6115840875899,1.43973757987972,00091-arcole-balance
159.841720581055,43.59666,1.4842,00256-place-de-la-rontonde
147.737945556641,43.56507,1.41028,00264-lafourguette
147.285659790039,43.583869085,1.44363507885745,00155-recollets
151.027267456055,43.6047176042045,1.44962961992086,00020-carnot-trois-journees
140.139633178711,43.5945697376338,1.44092005936714,00050-garonnette
143.928100585938,43.5962847638637,1.43207510606875,00073-fitte-teinturiers
155.47526550293,43.61184,1.45752,00005-leduc
149.604385375977,43.6076503341721,1.44120957382546,00032-musee-st-raymond
158.914779663086,43.5834192540153,1.47007784484393,00203-st-ex-petit-prince
145.068649291992,43.6276035873514,1.46190795364139,00218-amouroux-ste-augustine
154.424377441406,43.597401475499,1.44531564933145,00046-place-des-carmes
152.221221923828,43.6061069288979,1.44806182530315,00017-strasbourg-sardane
148.0,43.5906050822776,1.44517443093758,00103-st-michel-st-catherine
134.842651367188,43.62413,1.42778,00270-silvio-trentin
146.552536010742,43.5768679202236,1.46018774206711,00165-place-des-avions
151.584274291992,43.6107181009107,1.45245582657197,00061-bonrepos
151.498489379883,43.5999902710412,1.45409382428697,00043-dupuy
141.984466552734,43.5968529566207,1.42588227328992,00117-billieres-poste
151.2197265625,43.60459,1.44002,00012-pargaminieres
144.514541625977,43.5967933131942,1.42413938578505,00130-billieres-patte-d-oie
151.725799560547,43.6062971877073,1.44824440833033,00018-strasbourg-jean-jaures
134.106735229492,43.6172496485261,1.40812446002856,00240-rte-de-blagnac-job
152.657180786133,43.5964782221076,1.45109333987327,00066-jardin-royal
141.885971069336,43.6080202785365,1.42845023144365,00086-heracles-bearnais
173.479888916016,43.5858861382135,1.47508540800772,00205-cottage-rieux
138.728805541992,43.63805,1.44442,283-place-micouleau
142.595489501953,43.6207359687829,1.43559731146744,00133-marche-aux-cochons
150.570266723633,43.5814592115875,1.46219446466743,00163-bedouce-midi
135.208465576172,43.6145897946337,1.41135959175025,00219-puccini-blagnac
156.217147827148,43.6015881749557,1.45604810026783,00042-dauriac-escande
151.071334838867,43.5672211537085,1.46767832356047,00230-rangueil-tripode-b
155.136764526367,43.5980475392432,1.4430051339937,00026-dalbade-de-gorsse
142.423324584961,43.613472358331,1.43012018726601,00122-passerelle-haedens
141.600021362305,43.6041904083899,1.40721128992902,00226-fontaines-casselardit
185.789886474609,43.614208387732,1.4616307898919,00251-blum-jouhaux
140.275207519531,43.61354,1.40142,00279-guy-espagno
149.747436523438,43.5898035523317,1.45594544810994,00127-begue-demoiselles
148.531677246094,43.6138291280336,1.45147977926632,00094-semard-gare-routiere
142.549880981445,43.6059308324773,1.48195716205181,00182-chaubet
147.995910644531,43.6034370674356,1.43608066156889,00028-place-saint-pierre
142.131942749023,43.58807,1.42438,00142-severac
141.976913452148,43.6020509196015,1.41453135957146,00136-fontaines
155.696884155273,43.6023360927912,1.44204743783866,00004-ste-ursule
149.087127685547,43.5628140764194,1.47517386253435,00222-cambou-roche
137.582595825195,43.63539,1.47297,00272-andre-vasseur
149.178817749023,43.6106186453129,1.44363712569744,00058-concorde-arcole
149.421844482422,43.6104884274257,1.4431072280246,00057-merly-arcole
139.125274658203,43.5997038676742,1.42927516850992,00080-fitte-varsi
154.66162109375,43.5794258356308,1.473118127214,00238-herbettes-butte
140.835540771484,43.6245910885719,1.44305961173252,00151-curie-negreneys
136.297637939453,43.64066,1.4401,00261-van-dyck-launaguet
145.496429443359,43.5950494917563,1.43268830787728,00072-fitte-cugnaux
148.17741394043,43.5785038852904,1.45028408337638,00159-urss-devic
139.683578491211,43.62957,1.47643,00258-cambard
151.519744873047,43.5942648504409,1.45632183659129,00101-capt-port-st-sauveur
166.487075805664,43.5796553266431,1.48049587613679,00201-potez-st-exupery
151.998718261719,43.6058323211838,1.45293970882842,00039-place-damloup
140.566345214844,43.6312467293126,1.46224809751689,00169-albi-jaffary
155.95622253418,43.58444,1.39867,00263-lycee-polyvalent
142.255630493164,43.5942067652692,1.41065111417402,00194-lombez-hippodrome
143.672760009766,43.6228293809211,1.47405740130861,00216-argoulets-houdon
162.696640014648,43.557243695153,1.46537065799251,00231-narbonne-marfaing
154.922576904297,43.5954617575877,1.44553144517134,00047-nazareth-languedoc
143.73112487793,43.6055917312578,1.42825385189699,00083-sejourne-amidonniers
155.664016723633,43.5963278736935,1.44701439424356,00045-ozenne
140.910995483398,43.5930975342926,1.41442863594639,00250-11-novembre
156.37483215332,43.6003776908545,1.44544233356215,00010-place-esquirol
148.118041992188,43.5651043005754,1.47834074103018,00223-enac
173.773895263672,43.5915283100136,1.4702762839564,00199-deltour-rieux
154.248977661133,43.604852652215,1.44528587667178,00002-lafayette
155.012954711914,43.5923910122271,1.45800786139055,00114-bd-montplaisir-canal
204.73307800293,43.6007954403134,1.47366063189684,00214-castres-achiary
159.949569702148,43.58549,1.37708,00277-zamenhof
155.287048339844,43.6030776947798,1.44804713795463,00008-espace-saint-georges
146.634765625,43.608420337508,1.43976255676851,00054-chaine
138.501342773438,43.6238144240965,1.47584902878243,00215-metro-argoulets
153.657669067383,43.5969740670504,1.4556740427761,00100-port-st-sauveur
151.369415283203,43.6110369152182,1.43662875902823,00089-esp-compans-caffarelli
145.916915893555,43.6102509140407,1.43507009438155,00088-duportal-lascrosses
172.006622314453,43.5943415059249,1.46466841910862,00206-leygue-rieux
147.821670532227,43.5636146450106,1.47977220970447,00237-cnrs
160.497055053711,43.6067904684559,1.45800884644133,00176-general-compans
145.592681884766,43.59175,1.41868,00140-emile-male
151.474807739258,43.6075475686843,1.45165141809092,00038-jaures-bachelier
144.600677490234,43.6132502717929,1.44122067930209,00092-chalets
137.641494750977,43.6025281055038,1.42522275295333,00095-theatre-garonne
156.160293579102,43.58996,1.37764,00269-place-sauvegrain
141.330139160156,43.6154182104443,1.4284933309335,00146-sang-de-serp-dagnaux
149.616729736328,43.6090298187576,1.44280843667549,00056-saint-sernin-merly
195.45979309082,43.5962277155773,1.47345760065947,00198-lafilaire-deltour
150.928497314453,43.6079376302758,1.44661077054708,00016-strasbourg-bayard
151.698791503906,43.5876779901289,1.45983630955323,00098-pont-des-demoiselles
141.488693237305,43.5981962145988,1.41997369298729,00138-barriere-de-bayonne
148.962646484375,43.6074900232999,1.43922052825561,00031-salenques
146.877624511719,43.5802765386376,1.45491780578712,00162-place-ditalie
139.336700439453,43.6408973504266,1.46630839181316,00171-route-d-albi-cactus
153.076797485352,43.5980026415731,1.45174992410964,00044-palais-niel
150.74543762207,43.60964,1.4469,00035-place-jeanne-darc
144.798034667969,43.6050356887458,1.43484323578632,00051-duportal-brienne
146.910827636719,43.5797254327437,1.46009442602239,00164-bedouce-saouzelong
141.116760253906,43.6122515815792,1.47765639323401,00180-place-soupetard
140.594573974609,43.6319121122554,1.43168347755474,00253-etats-unis-robert
145.662612915039,43.5782753633891,1.42391602250652,00190-espagne-les-oustalous
145.510604858398,43.5948493825455,1.41537734904729,00193-lombez-petite-vitesse
144.697998046875,43.5984949088346,1.43518155709792,00076-republique-pl-olivier
137.969192504883,43.6367749587921,1.43923013550861,00247-launaguet-audibert
153.918243408203,43.59642,1.4565,00015-pont-montaudran
139.869613647461,43.6381289958261,1.46521198710394,00249-croix-daurade
151.161804199219,43.6265098133531,1.45893020788762,00168-bila-route-d-albi
150.866409301758,43.5807954613388,1.44913573858459,00158-urss-st-thomas-d-aquin
145.053009033203,43.58588,1.4278,00129-croix-de-pierre
150.013656616211,43.6062131819025,1.44133107759038,00013-lois-esquile
144.773971557617,43.58903,1.43104,00104-muret-barthere
144.668258666992,43.6086474542151,1.43465009606282,00052-duportal-cite-admin
153.236663818359,43.599589544431,1.44143496529524,00049-coutelier-metz
185.489639282227,43.6007551770534,1.46751413106582,00213-pujol-chaubet
144.847137451172,43.574,1.41954,00274-gallieni
140.954650878906,43.6356665121282,1.4641481384508,00170-route-d-albi-cuvier
146.98063659668,43.6062952723321,1.43822499926695,00030-place-anatole-france
149.78141784668,43.593599912489,1.4530424925886,00102-mistral-fleurance
166.574478149414,43.5816689490615,1.47600217659985,00202-st-ex-courrege
144.930648803711,43.60670800856,1.43059871626008,00085-marechal-leclerc
142.194976806641,43.6122837013479,1.42879062905328,00108-sebastopol-ritay
142.986724853516,43.587583195523,1.41812848171357,00141-fontaine-lestang
145.839324951172,43.59253,1.43421,00070-fer-a-cheval
142.398849487305,43.6055623784474,1.42796981948483,00082-sejourne-catalans
155.203338623047,43.60868,1.3972,00268-place-baylac
145.923858642578,43.5764475110001,1.45491511202436,00161-rangueil-bedouce
145.827407836914,43.6272771227773,1.46936221745551,00184-michoun
139.352096557617,43.62687,1.44404,00252-negreneys-caseneuve
144.163436889648,43.5792182218804,1.41112908179427,00186-desbals-boualam
151.04833984375,43.60215,1.44026,00011-place-de-la-daurade
176.014892578125,43.583006983755,1.48150897256919,00207-christ-roi
143.679138183594,43.6181489116492,1.43687538615524,00124-eglise-des-minimes
149.603744506836,43.57886,1.44649,281-niel
159.161071777344,43.6017932127447,1.45804866294177,00196-goujon-guilhemery
155.333297729492,43.6003986674123,1.45017910039205,00024-place-saint-etienne
145.0,43.6168906310785,1.45433970109976,00126-ecole-bonnefoy
143.0,43.5931301810241,1.42463077628583,00183-rue-de-cugnaux
146.996978759766,43.5745765451364,1.42443256467288,00241-espagne-charpentier
148.351715087891,43.5852668401728,1.4529365149254,00112-place-russel-branly
149.358642578125,43.6189409438153,1.45665875490709,00134-eglise-bonnefoy
153.830780029297,43.5867791429487,1.46316404579227,00204-pl-roger-arnaud
142.479721069336,43.6168026524186,1.4735051610083,00179-cassaing-plana
165.007965087891,43.6152273741083,1.46537612503241,00212-chaumiere-cretes
150.413162231445,43.605575920072,1.44907202261787,00019-carnot-peri
143.022857666016,43.5899849938932,1.41518378561974,00191-rue-du-14-juillet
152.630554199219,43.6124358815605,1.45147664662089,00097-raymond-iv
145.758209228516,43.60086,1.48346,00257-chateau-de-lhers
142.891845703125,43.6149246511755,1.43288072066524,00123-chaussas-embouchure
144.372650146484,43.6084221115685,1.42386687477895,00106-brienne-passerelle
144.579818725586,43.5813322052426,1.41343167605157,00143-desbals-saintonge
136.57177734375,43.6331828272491,1.45053596993473,00173-maunoury-segela
144.361968994141,43.6296716006332,1.4664425134118,00217-amouroux-st-tropez
142.819381713867,43.610353515243,1.42054540744298,00120-ponts-jumeaux
135.539031982422,43.6428335697774,1.46119167161341,00172-netwiller-laforgue
149.919967651367,43.6085687130847,1.44357023838711,00033-beraldi
147.682144165039,43.61948,1.39711,00271-ancely
140.169097900391,43.6259309595493,1.43987090056637,00150-curie-campistron
137.696243286133,43.6333722270955,1.43538536091475,00235-paul-verlaine
152.085983276367,43.5677165058716,1.46445685202763,00228-metro-pharmacie
137.0,43.64495,1.43379,00260-duclos-fronton
140.074111938477,43.5999082407213,1.41518438915584,00245-grande-bretagne-badiou
138.591873168945,43.6357067760697,1.44375182239788,00244-renan-vitry
158.167678833008,43.6090446440581,1.45336004007864,00062-jaures-stalingrad
151.923110961914,43.6041114379856,1.45024513036944,00021-carnot-labeda
158.552047729492,43.5664127635063,1.45885250049958,00233-narbonne-sahuque
137.459884643555,43.64265,1.45632,00262-rond-point-chemin-de-borderouge
137.272705078125,43.6284694204974,1.44793628689542,00153-bourges-maunoury
139.988388061523,43.6199074846736,1.42896628241949,00147-chaussas-daudet
147.398010253906,43.59265,1.44455,00068-metro-palais-de-justice
147.922637939453,43.5881792539208,1.45076452847152,00118-place-du-busca
148.438735961914,43.5858956420793,1.44741188161604,00128-prison-st-michel
146.652267456055,43.5764189547753,1.40648876885149,00221-vauquelin
142.809280395508,43.5985426071022,1.43659075722051,00075-chateau-d-eau
184.194061279297,43.586074956654,1.4830210409466,00210-terrasse-centre-co
140.91650390625,43.6011288056174,1.43413810670809,00079-place-lange
145.094360351562,43.57375,1.41398,00266-touraine
140.414703369141,43.593506929037,1.42988070604336,00037-ste-lucie
136.798538208008,43.6117411156409,1.41459747126756,00131-bernies
183.248199462891,43.59122002357,1.48008748375626,00208-limayrac-darasse
144.343231201172,43.6052423959695,1.43268768271885,00084-brienne-manufacture
149.95817565918,43.5694770720628,1.47326855435408,00225-belin-onera
143.504409790039,43.5845231234952,1.41554396037312,00187-desbals-montdore
159.438095092773,43.5616096954688,1.46286914557655,00227-metro-ups
150.976013183594,43.6096231672839,1.44936782298291,00036-place-schuman
147.201950073242,43.6126365223399,1.44854159838547,00060-roquelaine
155.181655883789,43.6061726307089,1.45498779876602,00064-peri-mercadier
143.022521972656,43.5976420488399,1.42886269923711,00105-billiere-champetre
144.363052368164,43.5931893428367,1.43489432834944,00071-cours-dillon
142.138931274414,43.5966605629356,1.43617519700951,00074-laganne-teinturiers
157.279525756836,43.5994350459672,1.44558073238826,00025-place-rouaix
142.025466918945,43.5978358300614,1.43160528463136,00077-place-int-saint-cyprien
159.490921020508,43.58132,1.37975,00276-marin-reboul
148.627014160156,43.6097428273799,1.45520479538528,00096-mediatheque
144.506164550781,43.5899589086431,1.4420311550308,00154-gallois
149.864471435547,43.5665957613637,1.47488196169573,00224-campus-supaero
138.074508666992,43.6338661781519,1.43749379620012,00242-raimbaud-colette
143.011840820312,43.5797371157482,1.44178328913445,00156-metro-empalot
148.021209716797,43.57383,1.44871,280-charbonniere
147.511276245117,43.6050719046336,1.43703205195622,00029-valade
156.271270751953,43.5792,1.39262,00273-passerieu-st-simon
156.237686157227,43.6012859372634,1.45205771368413,00023-combattants
180.569931030273,43.6003860581848,1.46409371615202,00197-caserne-perignon
140.621398925781,43.615173611788,1.43470777742192,00109-metro-canal-du-midi
146.367446899414,43.6114697143629,1.43787138555075,00090-lascrosses-a-bernard
153.093566894531,43.6026536423207,1.45443607879619,00041-st-aubin-camichel
149.766845703125,43.6192814029374,1.468753766919,00178-brunaud-plana
146.716491699219,43.584282965329,1.42751710742151,00188-muretlafage
153.354415893555,43.59468,1.44938,00067-museum
149.225708007812,43.5906220110257,1.45380582507814,00115-demoiselles-mistral
146.822174072266,43.623163260193,1.45858573996436,00135-bonnefoy-lemaitre
150.715744018555,43.5743661490487,1.46203109791469,00166-rangueil-guyou
134.981903076172,43.6394555737186,1.45256734914219,00175-metro-maunoury
153.284378051758,43.5947491197326,1.4441327112688,00048-place-du-salin
143.111145019531,43.5876594130538,1.40916212555251,00192-rte-de-st-simonprado
138.306488037109,43.6282365928395,1.45133050456127,00234-loin-raynal
136.433685302734,43.64751,1.43298,00259-place-riche
153.209426879883,43.6058521621779,1.44659381221841,00007-place-victor-hugo
155.665008544922,43.604134687021,1.44542078073928,00001-poids-de-lhuile
150.843078613281,43.5771669176233,1.46939383682344,00239-lespinet-herbettes
147.944519042969,43.6123275226289,1.43834034521228,00121-serres-a-bernard
141.885726928711,43.6095000042407,1.43233572992868,00087-lascrosses-leclerc
144.702606201172,43.608636336366,1.43763148934111,00053-place-saint-julien
136.943267822266,43.6410895880666,1.44903927557563,00248-bouquetinse-rostand
138.158721923828,43.5998949875969,1.42955660182396,00081-jardin-raymond-vi
144.028656005859,43.6144655444255,1.44361404386217,00093-printemps
141.45051574707,43.5955673906372,1.41842051039194,00139-barriere-de-lombez
157.826416015625,43.6033359382658,1.44556931159885,00003-pomme
152.993560791016,43.6046601361348,1.45358869174678,00040-colombette
135.487533569336,43.6160621739814,1.42171569430394,00144-suisse-lausane
138.502258300781,43.6009492479252,1.42027580241252,00137-brunhes-fontaines
136.0,43.6369217917976,1.45269325018078,00174-maunoury-mela
141.0,43.632641237523,1.43180804154469,00243-etats-unis-ferry
145.519424438477,43.6152597992241,1.44292117584534,00111-minimes-passerelle
143.298324584961,43.5972944389558,1.40387294895004,00236-toec-lemire
157.375717163086,43.6022199081578,1.45195665819857,00022-carnot-roland
153.526473999023,43.5970748467803,1.45260530740069,00065-verdier-grand-rond
150.84391784668,43.5714330640513,1.46278065695466,00229-iut-rangueil
162.852676391602,43.5972354030358,1.45907112459247,00195-larrousse-rieux
147.860534667969,43.6089519604964,1.4410035987262,00055-st-sernin-g-arnoult
